link,Business Name,Phone Number,Website,Address,Typical Job Cost,Socials
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/proektnaya-gruppa-belproekt-com-pfvwru-pf~665741988,Проектная группа BELPROEKT.COM,+79606232985,https://www.houzz.ru/trk/aHR0cDovL2JlbHByb2VrdC5jb20/f69763f626e8cd330f7bc36992812a63/ue/NDkzOTQwNjA/b3beab5ce0704f0b4ea49411c9f2e755,Москва 143003Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroitelynaya-kompaniya-venets-pfvwru-pf~632349645,Строительная компания Венец,+78129524850,https://www.houzz.ru/trk/aHR0cDovL3ZlbmV0cy5uZXQ/aef7a445ae104394f5781e0a3a2b6fb7/ue/NTE5ODAwNDU/cceb9614b2ef953f9e7ba51712f69244,Санкт-Петербург 196608Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/profstroy-pfvwru-pf~1738797468,PROFstroy,+79176533856,https://www.houzz.ru/trk/aHR0cDovL3Byb2ZzdHJveXkuaG91enoucnU/352823e2a6b05eab37909e0bbfe48016/ue/MzYxNzY0Mjg/b0661a75f2b41b0908f07c567b92e846,428000Москва 428000Россия,,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/ooo-polyankino-pfvwru-pf~1738296428,"ООО ""Полянкино""",+79109739969,https://www.houzz.ru/trk/aHR0cDovL3d3dy5tLTIuc3U/a720b008cd46bf4ee5659c6cb7df3675/ue/MzA2NjE5MzI/f3aa13c74af2725ce16714b0520999d3,Евпатория 264555Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ligras-pfvwru-pf~1924437238,ЛИГРАС,+79850073070,https://www.houzz.ru/trk/aHR0cDovL3d3dy5saWdyYXMucnU/c7a4585be43f1ec1aa711f5db6c49fb9/ue/NTY1MTM3MDI/c2d6160b859cfd45258bfd8b150a8930,Котляковская ул. 3/14Москва 115201Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/umnye-proekty-pfvwru-pf~280249267,Умные Проекты,+79169199396,https://www.houzz.ru/trk/aHR0cHM6Ly9pZ29yX21hbGNldjE0LmhvdXp6LnJ1/9887a6d75a7ddf6faaa0eccb64f0bc7c/ue/NTU3Nzk1NDM/06b69197825c21a2870de2aeb10cf233,Химки пр. Мельникова 17Химки 141410Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/kompaniya-evrodom-pfvwru-pf~1672752610,"Компания ""Евродом""",+74991363279,https://www.houzz.ru/trk/aHR0cDovL2V1cm9ob3VzZS5jb20ucnU/e2b61bd01ed80c0f94f6859e4ca05ac6/ue/NTU5NTI4Nzg/86eded45f809947290e2e41e67f45461,Московская область 143430Россия,500 000 - 45 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroitelynaya-kompaniya-zan-pfvwru-pf~1925060610,"Строительная компания ""ЗАН""",+79261514667,https://www.houzz.ru/trk/aHR0cDovL3d3dy5ubS1hcmNoLnJ1/763f934d1fc78f9bbbd9c5a28108198f/ue/NjY0OTM0MTQ/f437c5424c4580da2a72cf1ad212dbd3,1 Самотечный переулок 15с2Москва 127473Россия,15 000 - 25 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/faktura-derevyannye-doma-iz-kostromy-pfvwru-pf~1637818191,Фактура/ Деревянные Дома из Костромы,+74957227450,https://www.houzz.ru/trk/aHR0cDovL3d3dy5mYWt0dXJhLWxlcy5ydS8/eb0fb04c19d874174a6e67baa6430d7d/ue/MzE5MTE3Mjc/26b6f455e6f383349eee722b3c51a48a,"м. Войковская, 6-й Новоподмосковный пер., 10Москва 125130Россия",,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/marbledesign-pfvwru-pf~1888977691,MarbleDesign,+79651470110,https://www.houzz.ru/trk/aHR0cDovL3d3dy5tYXJibGVkZXNpZ24ucnU/9573dd4aed8a9b8dcfa7b09a11269e87/ue/MjQwNjI1Njc/669e1e941bdafd850c537896ef96ae2b,Москва 109147Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/kompaniya-evrodom-pfvwru-pf~1672752610,"Компания ""Евродом""",+74991363279,https://www.houzz.ru/trk/aHR0cDovL2V1cm9ob3VzZS5jb20ucnU/e2b61bd01ed80c0f94f6859e4ca05ac6/ue/NTU5NTI4Nzg/86eded45f809947290e2e41e67f45461,Московская область 143430Россия,500 000 - 45 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/faktura-derevyannye-doma-iz-kostromy-pfvwru-pf~1637818191,Фактура/ Деревянные Дома из Костромы,+74957227450,https://www.houzz.ru/trk/aHR0cDovL3d3dy5mYWt0dXJhLWxlcy5ydS8/eb0fb04c19d874174a6e67baa6430d7d/ue/MzE5MTE3Mjc/26b6f455e6f383349eee722b3c51a48a,"м. Войковская, 6-й Новоподмосковный пер., 10Москва 125130Россия",,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/marbledesign-pfvwru-pf~1888977691,MarbleDesign,+79651470110,https://www.houzz.ru/trk/aHR0cDovL3d3dy5tYXJibGVkZXNpZ24ucnU/9573dd4aed8a9b8dcfa7b09a11269e87/ue/MjQwNjI1Njc/669e1e941bdafd850c537896ef96ae2b,Москва 109147Россия,,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/ucgengroup-pfvwru-pf~691097843,UCGENGROUP,+77072555374,,Астана 010000Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/arhitekturno-stroitelynaya-kompaniya-aic-group-pfvwru-pf~792071516,"Архитектурно-строительная компания ""A&C group""",9084615,https://www.houzz.ru/trk/aHR0cDovL2FjLWNvbS5ydQ/332125a913caac85771798b36182b768/ue/NTgxODMxNzY/6cb72ea910b91cd24383f2abf49fce00,Санкт-Петербург 190000Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ks-konstruktsiya-pfvwru-pf~563940035,КС-Конструкция,+79111380854,https://www.houzz.ru/trk/aHR0cDovL3d3dy5rYy1jb25zdHJ1Y3Rpb24ucnU/2884377a0ce615b5699d0a47db8f496d/ue/Mjk4NjU5MzU/67aecfab191885b3abb4e507ec761d97,"Санкт-Петербург, Аптекарский Проспект 9Санкт-Петербург 198262Россия",250 - 1 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stm-grupp-pfvwru-pf~1581065880,СТМ ГРУПП,+79684777537,https://www.houzz.ru/trk/aHR0cDovL3N0bW50LnJ1/1cd590bea8b0b5cc01496629d5ab3b43/ue/NjMyNzE1MzY/31ab9b50302b1bf347d7a9b9b5c21a87,Москва 123100Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-imperiya-grupp-professional-pfvwru-pf~62190610,ООО Империя групп профессионал,+79150118800,,"улица Миклухо-Маклая, 34 Москва, Россия,улица Сергея Макеева, д.9 корпус 3Москва 117279Россия",15 000 -,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/grossart-pfvwus-pf~1509951634,ГроссАрт,+79227106551,,sochisochi 354000Россия,2 000 - 3 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroietlynaya-kompaniya-rusar-ip-hizetin-r-m-pfvwru-pf~666093456,`Строиетльная компания РусАр ИП Хизетин Р.М.,+79604996978,,Пролетарская 217Майкоп 385000Россия,20 000 - 65 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/smartglass-pfvwru-pf~313772014,Смартгласс,+74957835206,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zbWFydC1nbGFzcy5ydQ/25db9f7fa539a916e1f534456eeb1fb7/ue/NTMxNzU1NzQ/ed445228989ec33a747121077f6b0c1b,"Большая Ордынка, 50/1Москва 119017Россия",€1000/м2 - 1500/м2,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/vyacheslav-gerasimov-kontio-nn-pfvwru-pf~757244949,Вячеслав Герасимов (KONTIO-NN),+79101202693,https://www.houzz.ru/trk/aHR0cDovL3d3dy5rb250aW8tbm4uc3U/8b70e90a9bbfe1e74505e356e9bae6d3/ue/Mzc1NzUzMDU/df1c19e9822923c6a8fde364296796b4,"Тел: +7(910)120-2693, kontio-nn@mail.ru www.kontio-nn.suhttps://taplink.cc/viacheslavgerasimov4730Россия 603000Россия",РУБ40 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroitelynaya-kompaniya-derevyannyy-dom-pfvwru-pf~29451907,"Строительная компания ""Деревянный Дом""",+79139175345,https://www.houzz.ru/trk/aHR0cDovL3d3dy5pemRlcmV3YS5ydQ/7ca9193dbcab4beb29c36ac5a5816153/ue/NjcyMDQwNjM/c509df52734f345897676136df11a6f4,"ул. Светлановская 50, к.5Новосибирск 630047Россия",,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/rost-pfvwru-pf~1864149328,РОСТ,+79061861166,https://www.houzz.ru/trk/aHR0cDovL3Jvc3Qtc2suY29tLw/3d1314bee70909a2aba87a201f69865b/ue/MzEyOTcyNTY/07907392d34d2b7efe8aff7276a2715a,Ростов-на-Дону 344000Россия,100 - 250 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/anna-aleksandrovna-lychagina-proektnsk-pfvwru-pf~221475045,Анна Александровна Лычагина ПроектНСК,+79134839521,,www.проектнск.рфwww.сибремонтнск.рфНовосибирск АннаРоссия,РУБ150 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ykstyle-pfvwru-pf~1455210632,YKSTYLE,+74952550139,https://www.houzz.ru/trk/aHR0cHM6Ly94bi0tLS04c2IxYWJpN2FoNmcueG4tLXAxYWkv/02e55f873bc8dd02cb73b821628087b6/ue/NjQ2ODkwMTI/b853df2342296f760d41845ebe4cb142,"ул. Ленинская слобода, 26с11Москва 115280Россия",15 000 - 1 миллион ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/arhitekturno-stroitelynaya-kompaniya-aic-group-pfvwru-pf~792071516,"Архитектурно-строительная компания ""A&C group""",9084615,https://www.houzz.ru/trk/aHR0cDovL2FjLWNvbS5ydQ/332125a913caac85771798b36182b768/ue/NTgxODMxNzY/6cb72ea910b91cd24383f2abf49fce00,Санкт-Петербург 190000Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ks-konstruktsiya-pfvwru-pf~563940035,КС-Конструкция,+79111380854,https://www.houzz.ru/trk/aHR0cDovL3d3dy5rYy1jb25zdHJ1Y3Rpb24ucnU/2884377a0ce615b5699d0a47db8f496d/ue/Mjk4NjU5MzU/67aecfab191885b3abb4e507ec761d97,"Санкт-Петербург, Аптекарский Проспект 9Санкт-Петербург 198262Россия",250 - 1 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/norveks-launzh-pfvwru-pf~404478999,Норвекс Лаунж,+74956400797,https://www.houzz.ru/trk/aHR0cDovL2xvdW5nZV9ub3J2ZXguaG91enoucnU/f343e68c4cc2781018b2805ad4833ccf/ue/Mjc5NzQyOTE/a125e090aa5b18ae97306cd0af8fc9ad,"105120, Москва, ул. Нижняя Сыромятническая, дом 10, строение 12, вход №27Москва 105120Россия",- 0,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroy-pan-pfvwru-pf~2082270877,Строй ПАН,+79253540059,,ул. Московская 56АИстра 143500Россия,РУБ1 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/futurodesign-pfvwru-pf~1202251208,FuturoDesign,+79772515555,https://www.houzz.ru/trk/aHR0cDovL2Z1dHVyby5kZXNpZ24/61fcef50fd328ff8bbcd47d175b4c64f/ue/NDM1OTk3NDA/ecf6a0db6556e45519ddf71cd099d7fd,"Дмитровское шоссе, 157, бизнес парк Гефест, оф 129-333Москва 127411Россия",РУБ5 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/gorod-masterov-pfvwru-pf~1327051696,Город Мастеров,+79606394428,https://www.houzz.ru/trk/aHR0cDovL3JhX2Rpb25vdi5ob3V6ei5ydQ/a4cb69cd0a8e9c85da8c7e239a6b4b83/ue/MjU0MzY0MDg/153efc00946b8b57c3bb4bc34def449b,Белгород 308014Россия,6 000 - 20 000 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/stroy-i-zhivi-pfvwru-pf~1547284037,Строй и Живи,+78123176974,,"Пироговская набережная, 21Санкт-Петербург 194044Россия",1 миллион - 10 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/smartglass-pfvwru-pf~313772014,Смартгласс,+74957835206,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zbWFydC1nbGFzcy5ydQ/25db9f7fa539a916e1f534456eeb1fb7/ue/NTMxNzU1NzQ/ed445228989ec33a747121077f6b0c1b,"Большая Ордынка, 50/1Москва 119017Россия",€1000/м2 - 1500/м2,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/rost-pfvwru-pf~1864149328,РОСТ,+79061861166,https://www.houzz.ru/trk/aHR0cDovL3Jvc3Qtc2suY29tLw/3d1314bee70909a2aba87a201f69865b/ue/MzEyOTcyNTY/07907392d34d2b7efe8aff7276a2715a,Ростов-на-Дону 344000Россия,100 - 250 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/kompleksnyy-i-kachestvennyy-remont-pod-klyuch-pfvwru-pf~1580772044,Комплексный и качественный ремонт под ключ,+79653537755,https://www.houzz.ru/trk/aHR0cDovLzFtY3Byby5ydS9ob21lLnBocA/c72bc1dc683cdcef9e941b26d64dfa30/ue/NjA2Njc2OTY/330b94934ced56725f324fa8cbeed3f6,"Орджоникидзе, 11АСочи 223054Россия",50 000 - 1 миллион ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/ooo-ksdom-pfvwru-pf~976742910,"ООО ""КСДом""",+74951501132,https://www.houzz.ru/trk/aHR0cHM6Ly93d3cua3VtYmEucnU/722c751d990e70023cc18194dc68fac9/ue/NTcyNDY3MjI/4c10482e896e9ccac09f7735ac1a7bd9,"Щёлковское шоссе, 5с1г Москва 105122Россия",,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/art-sinema-pfvwru-pf~1798843626,Арт Синема,+79119474730,https://www.houzz.ru/trk/aHR0cDovL2FydC1jaW5lbWEuaW5mby8/5eb810f33bc9e8250bedc23d65de024e/ue/NjAxNTExNDY/5164e6b2ef609839e4672dbf077fa4dd,"пр. Обуховской Обороны, д. 76РСанкт-Петербург 192029Россия",600 000 - 20 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/brevnograd-pfvwru-pf~1008443845,БРЕВНОГРАД,+79773063059,https://www.houzz.ru/trk/aHR0cDovL2JyZXZub2dyYWQucnU/23d60fabdb764506b25b3389df0d53f0/ue/MjgxMTY4NjU/076266d4b2bc2063c76d247b6fa865c3,Москва 101000Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/alykor-pfvwru-pf~1008515597,Алькор,+74957215851,https://www.houzz.ru/trk/aHR0cDovL2Fsa29yLWRvbS5ydQ/e925d1b61d42bed1675cbf3a59c3dd2c/ue/MzEyNDMwMDk/3f24917d34ba34c491e55e5db171c322,Москва 123458Россия,30 000 - 50 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/norveks-launzh-pfvwru-pf~404478999,Норвекс Лаунж,+74956400797,https://www.houzz.ru/trk/aHR0cDovL2xvdW5nZV9ub3J2ZXguaG91enoucnU/f343e68c4cc2781018b2805ad4833ccf/ue/Mjc5NzQyOTE/a125e090aa5b18ae97306cd0af8fc9ad,"105120, Москва, ул. Нижняя Сыромятническая, дом 10, строение 12, вход №27Москва 105120Россия",- 0,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/kompaniya-stroimdlyavas-pfvwru-pf~1226257295,Компания СтроимДляВас,+79031132591,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zNHYucnU/5c2aa1680d52aa1ff89885d3fca24f8b/ue/MjMzMzk4MzU/6c440a4c2d8e19671b5386181c6fe6be,Москва 142004Россия,РУБ6000 рублей - 6000 рублей,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroy-pan-pfvwru-pf~2082270877,Строй ПАН,+79253540059,,ул. Московская 56АИстра 143500Россия,РУБ1 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/futurodesign-pfvwru-pf~1202251208,FuturoDesign,+79772515555,https://www.houzz.ru/trk/aHR0cDovL2Z1dHVyby5kZXNpZ24/61fcef50fd328ff8bbcd47d175b4c64f/ue/NDM1OTk3NDA/ecf6a0db6556e45519ddf71cd099d7fd,"Дмитровское шоссе, 157, бизнес парк Гефест, оф 129-333Москва 127411Россия",РУБ5 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/smartglass-pfvwru-pf~313772014,Смартгласс,+74957835206,https://www.houzz.ru/trk/aHR0cDovL3d3dy5zbWFydC1nbGFzcy5ydQ/25db9f7fa539a916e1f534456eeb1fb7/ue/NTMxNzU1NzQ/ed445228989ec33a747121077f6b0c1b,"Большая Ордынка, 50/1Москва 119017Россия",€1000/м2 - 1500/м2,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/rost-pfvwru-pf~1864149328,РОСТ,+79061861166,https://www.houzz.ru/trk/aHR0cDovL3Jvc3Qtc2suY29tLw/3d1314bee70909a2aba87a201f69865b/ue/MzEyOTcyNTY/07907392d34d2b7efe8aff7276a2715a,Ростов-на-Дону 344000Россия,100 - 250 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/kompleksnyy-i-kachestvennyy-remont-pod-klyuch-pfvwru-pf~1580772044,Комплексный и качественный ремонт под ключ,+79653537755,https://www.houzz.ru/trk/aHR0cDovLzFtY3Byby5ydS9ob21lLnBocA/c72bc1dc683cdcef9e941b26d64dfa30/ue/NjA2Njc2OTY/330b94934ced56725f324fa8cbeed3f6,"Орджоникидзе, 11АСочи 223054Россия",50 000 - 1 миллион ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/lesnye-traditsii-pfvwru-pf~1295250457,Лесные традиции,+73432887937,https://www.houzz.ru/trk/aHR0cHM6Ly9nb28uZ2wvWG15Ulhp/8c041df435bd535c256a0df8e2ab0763/ue/NTI5NzYyNDk/220587c6833033c4743cdea120d486e2,"г. Екатеринбург, ул. Кузнечная 81 620075Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/remstroy-plyus-pfvwru-pf~1865303412,Ремстрой плюс,+79266206655,https://www.houzz.ru/trk/aHR0cDovL2RtaXRyb3YtcmVtc3Ryb3kucnU/8aa3c244236a0bc22d76d90f1eb9f6da/ue/NDk0OTkzMDQ/392d659179bdbf43195c562e4990bc9e,"Дмитров,ул.Профессиональная 3Дмитров 141800Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/domus-pfvwru-pf~1387498814,Домус,+79081452404,https://www.houzz.ru/trk/aHR0cDovL3N0dnJuLnJ1/c6bb13dd129190cfb7d1791c1f4d56f7/ue/NTM0NjMwOTQ/da0a61959d427198a9f55ce677fd670b,Воронеж 394035Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/cozy-house-pfvwru-pf~815728447,Cozy House,+79219300629,https://www.houzz.ru/trk/aHR0cDovL2hvdXNlLXBvdG9sb2sucnU/0c814eb4a0d3a8a194dcf8d56f802a67/ue/MzE5NDI2NjM/6857846eb702e1a08864aa65a4f97c67,Санкт-Петербург 197371Россия,РУБ450 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/rsk-partner-pfvwru-pf~2083911957,РСК Партнер,+79284565161,https://www.houzz.ru/trk/aHR0cDovL3JlbW9udC1wYXJ0bmVyLmNvbQ/42eb6caa7ccd556ae8e5c588528a8347/ue/NTUwODU3Mjk/3f0293986eac18e76d5c23a7051bd550,Сочи 354392Россия,7 000 - 15 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/gruppa-kompaniy-asp-pfvwru-pf~1740649544,Группа компаний «АСП»,+74959703800,https://www.houzz.ru/trk/aHR0cHM6Ly9hY3Bkb20ucnU/54ab818994ce7dcef8ddbe56c15d3b9f/ue/Njg0NDQwMTI/51c8798f2d1260709f8ba0ea091af7bd,"ул. Мосфильмовская, 74б, этаж 20, офис 230Москва 107564Россия",500 - 1 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/karkasdekor-pfvwru-pf~1580776952,Каркасдекор,+79258332384,https://www.houzz.ru/trk/aHR0cDovL3d3dy5rYXJrYXNkZWtvci5ydS8/47b0a25a1a242e0c56901fda0400c63b/ue/NjA2MDU1NTI/98c5e31366bdc1fce9688d039449fa54,Абрамцевская 24-1-115Москва 107014Россия,300 000 - 5 миллиона ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/carports-pro-pfvwru-pf~507499972,CARPORTS.PRO,+78126037174,https://www.houzz.ru/trk/aHR0cDovL2NhcnBvcnRzLnBybw/d5eb5cb94e2bb013818900560838560a/ue/NjU2ODUzOTI/7059db0558c684e08301edbc1f714f72,Санкт-Петербург 190000Россия,"300 000 - 1,3 миллиона ₽",
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroy-pan-pfvwru-pf~2082270877,Строй ПАН,+79253540059,,ул. Московская 56АИстра 143500Россия,РУБ1 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/futurodesign-pfvwru-pf~1202251208,FuturoDesign,+79772515555,https://www.houzz.ru/trk/aHR0cDovL2Z1dHVyby5kZXNpZ24/61fcef50fd328ff8bbcd47d175b4c64f/ue/NDM1OTk3NDA/ecf6a0db6556e45519ddf71cd099d7fd,"Дмитровское шоссе, 157, бизнес парк Гефест, оф 129-333Москва 127411Россия",РУБ5 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/remstroy-plyus-pfvwru-pf~1865303412,Ремстрой плюс,+79266206655,https://www.houzz.ru/trk/aHR0cDovL2RtaXRyb3YtcmVtc3Ryb3kucnU/8aa3c244236a0bc22d76d90f1eb9f6da/ue/NDk0OTkzMDQ/392d659179bdbf43195c562e4990bc9e,"Дмитров,ул.Профессиональная 3Дмитров 141800Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/vitoslavitsa-pfvwru-pf~792815320,Витославица,+74952270639,https://www.houzz.ru/trk/aHR0cHM6Ly92aXRvc2xhdmljYS5ydQ/283d35280061aa837f85a4e832eab22a/ue/NjcyMDQ2ODA/817a0e4433f2cf21a58398e3dfc2f129,Островитянова 4Москва 117513Россия,15 000 - 20 миллиона ₽,
